Id,Model,Manufacturer,Model_year,Drivetrain,Warranty,Accident,Condition,Battery,Mileage,Price
TRAIN_2041,MY,T사,0,AWD,3,No,Nearly New,61.153,27474,78.39
TRAIN_2042,Niro,K사,0,FWD,4,No,Pre-Owned,50.096,97824,27.94
TRAIN_2043,Soul,K사,0,FWD,1,No,Pre-Owned,46.0,64580,22.79
TRAIN_2044,ION5,H사,0,AWD,10,No,Brand New,,2711,35.29
TRAIN_2045,i5,B사,0,RWD,3,No,Nearly New,66.208,35589,63.66
TRAIN_2046,TayGTS,P사,0,AWD,2,No,Brand New,,6561,160.36
TRAIN_2047,ID4,V사,0,AWD,1,No,Pre-Owned,57.861,82523,41.14
TRAIN_2048,ID4,V사,2,AWD,6,No,Nearly New,70.963,22730,36.31
TRAIN_2049,i5,B사,0,RWD,4,No,Nearly New,68.967,42138,64.23
TRAIN_2050,Tay,P사,0,AWD,2,No,Brand New,,2421,103.27
TRAIN_2051,Soul,K사,0,FWD,1,No,Pre-Owned,46.0,123674,23.23
TRAIN_2052,RSeTGT,A사,0,AWD,2,No,Pre-Owned,78.227,80957,97.94
TRAIN_2053,i3,B사,0,RWD,3,No,Nearly New,56.0,31736,23.26
TRAIN_2054,MX,T사,0,AWD,8,No,Brand New,99.8,4276,72.64
TRAIN_2055,MY,T사,0,AWD,7,No,Brand New,,3591,62.97
TRAIN_2056,M3,T사,1,RWD,5,No,Nearly New,66.355,18246,53.34
TRAIN_2057,Soul,K사,0,AWD,10,No,Brand New,,6892,17.48
TRAIN_2058,ION5,H사,0,AWD,10,No,Brand New,,6236,35.11
TRAIN_2059,i5,B사,0,RWD,3,Yes,Nearly New,66.208,31016,63.52
TRAIN_2060,RSeTGT,A사,0,AWD,7,No,Brand New,,3558,100.53
TRAIN_2061,MS,T사,1,AWD,5,No,Nearly New,,10618,83.41
TRAIN_2062,Tay,P사,0,AWD,2,No,Pre-Owned,61.994,55935,117.49
TRAIN_2063,Soul,K사,0,FWD,3,No,Pre-Owned,48.093,56244,23.61
TRAIN_2064,i3,B사,0,RWD,0,No,Pre-Owned,46.0,177104,22.67
TRAIN_2065,Tay,P사,0,AWD,2,No,Pre-Owned,59.515,135848,118.83
TRAIN_2066,KNE,H사,0,FWD,9,No,Brand New,,4415,24.87
TRAIN_2067,TayGTS,P사,0,AWD,2,No,Brand New,,8913,160.18
TRAIN_2068,ION6,H사,0,AWD,10,No,Brand New,,4878,38.93
TRAIN_2069,iX,B사,0,AWD,8,No,Brand New,,3176,79.75
TRAIN_2070,Q4eT,A사,0,AWD,8,No,Brand New,90.0,3954,60.0
TRAIN_2071,Q4eT,A사,0,AWD,0,No,Pre-Owned,56.788,68823,55.29
TRAIN_2072,Q4eT,A사,0,AWD,0,No,Pre-Owned,59.154,180469,55.99
TRAIN_2073,M3,T사,0,RWD,0,No,Pre-Owned,51.94,158113,51.25
TRAIN_2074,EV6,K사,0,FWD,10,No,Brand New,,6658,48.01
TRAIN_2075,i3,B사,0,AWD,0,Yes,Pre-Owned,46.0,61523,22.48
TRAIN_2076,Soul,K사,0,FWD,2,No,Pre-Owned,46.169,174088,21.66
TRAIN_2077,iX,B사,0,AWD,8,No,Brand New,,5110,79.73
TRAIN_2078,ION5,H사,0,AWD,1,Yes,Pre-Owned,53.602,196404,34.21
TRAIN_2079,Q4eT,A사,0,AWD,8,No,Brand New,,3363,59.95
TRAIN_2080,Tay,P사,0,AWD,2,No,Pre-Owned,61.994,84929,119.0
TRAIN_2081,EV6,K사,0,FWD,9,Yes,Brand New,90.0,3318,41.78
TRAIN_2082,M3,T사,0,RWD,0,No,Pre-Owned,54.104,190360,50.88
TRAIN_2083,TayCT,P사,0,AWD,2,No,Brand New,,3622,120.04
TRAIN_2084,ION5,H사,0,AWD,9,No,Brand New,,8943,35.97
TRAIN_2085,MS,T사,1,AWD,5,No,Nearly New,,25302,84.1
TRAIN_2086,ID4,V사,0,AWD,7,No,Brand New,,5290,33.47
TRAIN_2087,MY,T사,2,AWD,6,No,Nearly New,69.12,10969,68.85
TRAIN_2088,Niro,K사,0,FWD,2,No,Pre-Owned,46.169,68915,28.37
TRAIN_2089,Soul,K사,0,FWD,10,No,Brand New,,1323,17.43
TRAIN_2090,ION5,H사,0,AWD,10,No,Brand New,,6107,35.64
TRAIN_2091,KNE,H사,0,FWD,2,No,Pre-Owned,68.488,174257,28.24
TRAIN_2092,RSeTGT,A사,0,AWD,3,No,Nearly New,78.227,43799,99.04
TRAIN_2093,i5,B사,0,AWD,0,No,Pre-Owned,56.234,156919,60.3
TRAIN_2094,MS,T사,0,AWD,7,No,Brand New,96.0,2338,69.31
TRAIN_2095,i5,B사,0,AWD,4,No,Nearly New,68.967,49852,64.63
TRAIN_2096,Soul,K사,2,FWD,8,No,Nearly New,58.982,33386,23.09
TRAIN_2097,i3,B사,0,RWD,0,Yes,Pre-Owned,46.0,87214,22.02
TRAIN_2098,eT,A사,0,AWD,8,No,Brand New,95.0,8196,60.59
TRAIN_2099,iX,B사,0,RWD,7,No,Brand New,,6704,80.17
TRAIN_2100,KNE,H사,0,FWD,9,No,Brand New,90.0,9342,23.92
TRAIN_2101,TayGTS,P사,0,AWD,2,No,Brand New,90.0,1357,160.04
TRAIN_2102,ID4,V사,0,AWD,7,No,Brand New,,6222,33.96
TRAIN_2103,EV6,K사,0,FWD,10,No,Brand New,,8994,48.88
TRAIN_2104,M3,T사,0,RWD,1,No,Pre-Owned,56.359,182757,52.36
TRAIN_2105,Tay,P사,0,AWD,2,No,Brand New,,8244,103.16
TRAIN_2106,Q4eT,A사,0,AWD,8,No,Brand New,,3394,59.97
TRAIN_2107,Soul,K사,0,AWD,10,No,Brand New,,9146,17.75
TRAIN_2108,KNE,H사,0,FWD,10,No,Brand New,,2656,22.42
TRAIN_2109,MS,T사,0,AWD,8,No,Brand New,99.8,5837,64.78
TRAIN_2110,eT,A사,0,AWD,8,Yes,Brand New,95.0,7694,59.78
TRAIN_2111,eT,A사,0,AWD,0,No,Pre-Owned,65.791,52988,69.28
TRAIN_2112,ION5,H사,0,AWD,9,No,Brand New,,7322,36.0
TRAIN_2113,TayGTS,P사,0,AWD,2,No,Nearly New,76.156,30642,159.13
TRAIN_2114,ION5,H사,0,AWD,9,No,Brand New,90.0,8646,35.42
TRAIN_2115,iX,B사,0,RWD,8,No,Brand New,,5821,80.61
TRAIN_2116,MS,T사,0,AWD,8,No,Brand New,99.8,2947,63.78
TRAIN_2117,Q4eT,A사,0,AWD,7,No,Brand New,90.0,900,60.0
TRAIN_2118,IONIQ,H사,0,FWD,1,No,Pre-Owned,62.1,62617,10.86
TRAIN_2119,TayGTS,P사,1,AWD,1,No,Nearly New,,18581,159.32
TRAIN_2120,ID4,V사,0,AWD,7,No,Brand New,,6091,34.73
TRAIN_2121,M3,T사,2,RWD,6,No,Nearly New,69.12,28799,50.52
TRAIN_2122,i5,B사,0,RWD,1,No,Pre-Owned,61.018,104124,62.65
TRAIN_2123,ID4,V사,2,AWD,6,No,Nearly New,70.963,33328,36.68
TRAIN_2124,MS,T사,0,AWD,8,No,Brand New,99.8,2803,63.47
TRAIN_2125,TayGTS,P사,0,AWD,2,No,Nearly New,76.156,17761,159.01
TRAIN_2126,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,198390,125.31
TRAIN_2127,EV6,K사,0,FWD,9,No,Brand New,,2112,40.47
TRAIN_2128,i3,B사,0,AWD,1,No,Pre-Owned,46.0,198468,22.92
TRAIN_2129,i5,B사,0,RWD,3,No,Nearly New,66.208,12402,64.68
TRAIN_2130,TayGTS,P사,0,AWD,2,No,Brand New,,9579,160.0
TRAIN_2131,i3,B사,0,AWD,7,Yes,Brand New,,91,24.82
TRAIN_2132,iX,B사,0,AWD,8,No,Brand New,,3644,80.38
TRAIN_2133,ION6,H사,0,AWD,2,No,Pre-Owned,55.836,116264,37.09
TRAIN_2134,ION5,H사,0,AWD,2,No,Pre-Owned,55.836,120210,34.12
TRAIN_2135,IONIQ,H사,2,FWD,3,No,Nearly New,59.92,45809,24.63
TRAIN_2136,ID4,V사,0,AWD,0,No,Pre-Owned,55.547,68170,38.28
TRAIN_2137,Niro,K사,0,FWD,6,No,Nearly New,56.0,11717,27.38
TRAIN_2138,i5,B사,0,RWD,7,No,Brand New,,2825,64.86
TRAIN_2139,RSeTGT,A사,1,AWD,5,No,Nearly New,,42714,99.0
TRAIN_2140,RSeTGT,A사,0,AWD,8,No,Brand New,,6267,100.0
TRAIN_2141,IONIQ,H사,0,FWD,3,No,Nearly New,,70021,12.16
TRAIN_2142,eT,A사,0,AWD,3,No,Nearly New,77.46,12007,73.71
TRAIN_2143,Q4eT,A사,0,AWD,8,No,Brand New,,2780,59.45
TRAIN_2144,eT,A사,0,AWD,0,No,Pre-Owned,65.791,111342,70.17
TRAIN_2145,ID4,V사,0,AWD,2,No,Pre-Owned,60.272,94692,41.09
TRAIN_2146,i3,B사,2,RWD,6,No,Nearly New,56.0,25814,23.97
TRAIN_2147,MY,T사,0,AWD,1,No,Pre-Owned,56.359,113221,77.14
TRAIN_2148,ID4,V사,0,AWD,0,No,Pre-Owned,55.547,143444,38.19
TRAIN_2149,ION6,H사,0,AWD,6,No,Nearly New,65.739,27133,38.0
TRAIN_2150,ID4,V사,0,AWD,1,No,Pre-Owned,57.861,125842,39.34
TRAIN_2151,RSeTGT,A사,0,AWD,8,No,Brand New,,459,100.0
TRAIN_2152,ID4,V사,0,AWD,8,No,Brand New,,4970,40.86
TRAIN_2153,EV6,K사,0,FWD,9,No,Brand New,,9617,41.08
TRAIN_2154,i3,B사,0,RWD,0,No,Pre-Owned,46.0,154706,22.65
TRAIN_2155,ID4,V사,0,AWD,8,No,Brand New,,8839,40.24
TRAIN_2156,ID4,V사,0,AWD,7,No,Brand New,,9025,34.28
TRAIN_2157,EV6,K사,0,AWD,9,No,Brand New,,5868,41.04
TRAIN_2158,TayGTS,P사,0,AWD,2,No,Pre-Owned,70.185,85674,155.93
TRAIN_2159,IONIQ,H사,2,FWD,1,No,Pre-Owned,46.21,64713,26.56
TRAIN_2160,iX,B사,0,RWD,7,No,Brand New,,774,80.82
TRAIN_2161,ION6,H사,1,AWD,7,No,Nearly New,68.479,34060,37.97
TRAIN_2162,i5,B사,1,RWD,5,No,Nearly New,71.841,11583,61.74
TRAIN_2163,Soul,K사,0,AWD,5,No,Nearly New,56.0,30182,23.32
TRAIN_2164,RSeTGT,A사,0,AWD,3,No,Nearly New,,20938,99.04
TRAIN_2165,KNE,H사,0,FWD,10,No,Brand New,90.0,3914,20.98
TRAIN_2166,MX,T사,0,AWD,4,No,Nearly New,,36184,94.62
TRAIN_2167,M3,T사,0,RWD,4,No,Nearly New,63.701,15442,54.0
TRAIN_2168,i3,B사,2,AWD,6,No,Nearly New,56.0,37389,23.91
TRAIN_2169,ID4,V사,0,AWD,3,No,Nearly New,62.784,34459,41.96
TRAIN_2170,ION6,H사,0,AWD,1,No,Pre-Owned,53.602,173637,37.22
TRAIN_2171,MY,T사,0,AWD,7,Yes,Brand New,,8045,64.16
TRAIN_2172,Soul,K사,1,FWD,7,No,Nearly New,56.623,38893,23.17
TRAIN_2173,RSeTGT,A사,0,AWD,0,No,Pre-Owned,78.227,163107,94.08
TRAIN_2174,iX,B사,0,RWD,8,No,Brand New,90.0,3247,80.09
TRAIN_2175,ION6,H사,2,AWD,8,No,Nearly New,71.332,34749,37.97
TRAIN_2176,i3,B사,2,RWD,6,No,Nearly New,56.0,30729,23.55
TRAIN_2177,TayCT,P사,2,AWD,0,No,Nearly New,76.093,32963,119.12
TRAIN_2178,ION6,H사,2,AWD,8,No,Nearly New,71.332,14926,37.09
TRAIN_2179,i3,B사,0,RWD,4,No,Nearly New,56.0,45378,24.0
TRAIN_2180,eT,A사,0,AWD,0,No,Pre-Owned,68.532,124211,69.5
TRAIN_2181,ID4,V사,0,AWD,2,No,Pre-Owned,60.272,92843,40.93
TRAIN_2182,i3,B사,0,RWD,8,No,Brand New,90.0,7692,24.83
TRAIN_2183,KNE,H사,0,FWD,2,No,Pre-Owned,68.488,113054,27.82
TRAIN_2184,Soul,K사,0,AWD,6,No,Nearly New,56.0,14297,23.57
TRAIN_2185,M3,T사,0,RWD,7,No,Brand New,,9554,47.31
TRAIN_2186,TayGTS,P사,0,AWD,2,No,Nearly New,76.156,36858,159.12
TRAIN_2187,TayCT,P사,0,AWD,2,No,Brand New,,2896,120.19
TRAIN_2188,TayGTS,P사,0,AWD,2,No,Brand New,93.4,4041,160.44
TRAIN_2189,EV6,K사,0,AWD,9,No,Brand New,,2689,40.43
TRAIN_2190,EV6,K사,0,FWD,9,No,Brand New,,5770,41.19
TRAIN_2191,MS,T사,2,AWD,6,No,Nearly New,92.16,17331,75.75
TRAIN_2192,MY,T사,0,AWD,7,No,Brand New,,7495,63.25
TRAIN_2193,Niro,K사,0,FWD,2,No,Pre-Owned,46.169,71099,26.69
TRAIN_2194,iX,B사,0,RWD,8,No,Brand New,,8061,80.72
TRAIN_2195,ID4,V사,0,AWD,7,No,Brand New,,9186,34.64
TRAIN_2196,TayCT,P사,1,AWD,1,No,Nearly New,76.093,11838,130.54
TRAIN_2197,ION6,H사,1,AWD,7,No,Nearly New,68.479,15681,37.67
TRAIN_2198,MS,T사,0,AWD,7,No,Brand New,96.0,974,69.65
TRAIN_2199,i5,B사,1,AWD,5,No,Nearly New,71.841,21317,59.88
TRAIN_2200,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,166365,28.31
TRAIN_2201,ION6,H사,0,AWD,10,No,Brand New,90.0,4071,38.31
TRAIN_2202,ID4,V사,2,AWD,6,No,Nearly New,70.963,43240,36.86
TRAIN_2203,M3,T사,0,RWD,7,No,Brand New,,6722,47.08
TRAIN_2204,RSeTGT,A사,0,AWD,7,No,Brand New,,9657,100.31
TRAIN_2205,MX,T사,0,AWD,7,No,Brand New,96.0,2168,77.83
TRAIN_2206,ID4,V사,0,AWD,0,No,Pre-Owned,53.325,102675,38.9
TRAIN_2207,MX,T사,0,AWD,2,No,Pre-Owned,,94951,91.49
TRAIN_2208,MS,T사,0,AWD,0,No,Pre-Owned,72.139,176217,79.18
TRAIN_2209,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,68338,27.97
TRAIN_2210,Tay,P사,1,AWD,1,No,Nearly New,70.071,27206,121.41
TRAIN_2211,ID4,V사,0,AWD,1,No,Pre-Owned,57.861,167081,39.28
TRAIN_2212,Q4eT,A사,0,AWD,0,No,Pre-Owned,56.788,156063,56.0
TRAIN_2213,TayCT,P사,0,AWD,2,No,Brand New,,1620,120.0
TRAIN_2214,ION5,H사,0,AWD,10,No,Brand New,,9676,34.92
TRAIN_2215,Soul,K사,0,AWD,4,No,Pre-Owned,50.096,175324,22.84
TRAIN_2216,EV6,K사,0,FWD,10,No,Brand New,,6249,48.16
TRAIN_2217,Niro,K사,0,AWD,4,No,Pre-Owned,50.096,177694,27.49
TRAIN_2218,Niro,K사,2,AWD,8,No,Nearly New,58.982,26187,27.22
TRAIN_2219,eT,A사,0,AWD,7,No,Brand New,91.2,7539,65.79
TRAIN_2220,Niro,K사,0,FWD,5,No,Nearly New,56.0,24830,27.96
TRAIN_2221,M3,T사,0,RWD,8,No,Brand New,,3546,54.65
TRAIN_2222,ION6,H사,0,AWD,3,No,Pre-Owned,58.162,53277,37.7
TRAIN_2223,Tay,P사,0,AWD,2,No,Pre-Owned,54.849,54001,114.54
TRAIN_2224,Niro,K사,1,AWD,7,No,Nearly New,56.623,45753,27.37
TRAIN_2225,MY,T사,0,AWD,2,No,Pre-Owned,58.707,73117,76.49
TRAIN_2226,TayGTS,P사,1,AWD,1,No,Nearly New,,36859,159.9
TRAIN_2227,ION6,H사,0,AWD,9,No,Brand New,,2028,38.95
TRAIN_2228,ION6,H사,0,AWD,9,No,Brand New,,1808,38.92
TRAIN_2229,ION5,H사,0,AWD,10,No,Brand New,,4494,35.24
TRAIN_2230,EV6,K사,0,AWD,9,No,Brand New,90.0,589,40.23
TRAIN_2231,ION5,H사,0,AWD,9,No,Brand New,,7214,36.0
TRAIN_2232,RSeTGT,A사,0,AWD,2,No,Pre-Owned,,178465,97.08
TRAIN_2233,KNE,H사,0,FWD,9,No,Brand New,90.0,6823,25.31
TRAIN_2234,MY,T사,0,AWD,8,No,Brand New,,9608,74.54
TRAIN_2235,RSeTGT,A사,0,AWD,0,No,Pre-Owned,78.227,66322,94.48
TRAIN_2236,Soul,K사,1,AWD,7,No,Nearly New,56.623,17325,22.65
TRAIN_2237,TayGTS,P사,0,AWD,2,No,Brand New,93.4,599,160.0
TRAIN_2238,Niro,K사,1,AWD,7,No,Nearly New,56.623,29899,28.88
TRAIN_2239,i5,B사,0,RWD,4,No,Nearly New,68.967,15866,63.58
TRAIN_2240,ID4,V사,0,AWD,7,No,Brand New,,3449,34.09
TRAIN_2241,KNE,H사,0,FWD,9,No,Brand New,90.0,3509,24.55
TRAIN_2242,TayGTS,P사,0,AWD,2,No,Pre-Owned,73.11,173841,155.99
TRAIN_2243,Niro,K사,1,FWD,7,No,Nearly New,56.623,27955,28.23
TRAIN_2244,M3,T사,0,RWD,7,No,Brand New,,285,47.45
TRAIN_2245,Q4eT,A사,0,AWD,7,No,Brand New,,382,59.09
TRAIN_2246,KNE,H사,0,FWD,2,No,Pre-Owned,68.488,67398,26.92
TRAIN_2247,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,163229,124.95
TRAIN_2248,ION5,H사,1,AWD,7,No,Nearly New,68.479,35994,35.0
TRAIN_2249,i3,B사,0,RWD,4,No,Nearly New,56.0,32992,23.83
TRAIN_2250,TayGTS,P사,0,AWD,2,No,Pre-Owned,70.185,119982,156.77
TRAIN_2251,ID4,V사,0,AWD,8,No,Brand New,,2036,40.28
TRAIN_2252,eT,A사,0,AWD,7,No,Brand New,91.2,9969,65.95
TRAIN_2253,MX,T사,0,AWD,8,No,Brand New,99.8,175,71.25
TRAIN_2254,MS,T사,0,AWD,8,No,Brand New,99.8,5545,64.77
TRAIN_2255,eT,A사,0,AWD,0,No,Pre-Owned,68.532,199255,70.22
TRAIN_2256,i5,B사,2,AWD,6,No,Nearly New,74.834,40451,63.17
TRAIN_2257,Niro,K사,0,FWD,4,No,Pre-Owned,50.096,176537,28.85
TRAIN_2258,eT,A사,0,AWD,2,Yes,Pre-Owned,74.362,93919,72.47
TRAIN_2259,ION6,H사,0,AWD,10,No,Brand New,,5516,38.94
TRAIN_2260,TayGTS,P사,0,AWD,2,No,Nearly New,76.156,46795,159.1
TRAIN_2261,Soul,K사,1,AWD,7,No,Nearly New,56.623,35713,23.77
TRAIN_2262,MS,T사,0,AWD,7,No,Brand New,96.0,3278,70.27
TRAIN_2263,TayCT,P사,0,AWD,2,No,Brand New,,5827,120.0
TRAIN_2264,TayCT,P사,0,AWD,2,No,Brand New,90.0,229,130.11
TRAIN_2265,Soul,K사,0,FWD,3,No,Pre-Owned,48.093,73354,22.33
TRAIN_2266,TayGTS,P사,0,AWD,2,No,Nearly New,76.156,12535,159.19
TRAIN_2267,ID4,V사,2,AWD,6,No,Nearly New,70.963,37961,37.23
TRAIN_2268,EV6,K사,0,FWD,10,No,Brand New,,7214,48.8
TRAIN_2269,MX,T사,0,AWD,8,No,Brand New,99.8,8753,71.72
TRAIN_2270,RSeTGT,A사,0,AWD,4,No,Nearly New,,32110,99.0
TRAIN_2271,TayGTS,P사,0,AWD,2,No,Brand New,93.4,998,160.0
TRAIN_2272,ION5,H사,0,AWD,9,No,Brand New,,305,35.93
TRAIN_2273,TayCT,P사,0,AWD,2,No,Brand New,,102,129.92
TRAIN_2274,EV6,K사,0,FWD,9,No,Brand New,,4302,40.83
TRAIN_2275,ION6,H사,0,AWD,9,No,Brand New,,2986,38.63
TRAIN_2276,ION6,H사,0,AWD,5,No,Nearly New,63.11,40927,37.97
TRAIN_2277,Niro,K사,0,FWD,6,No,Nearly New,56.0,24025,29.12
TRAIN_2278,Niro,K사,2,FWD,8,No,Nearly New,58.982,22304,28.72
TRAIN_2279,MS,T사,0,AWD,1,Yes,Pre-Owned,75.145,144807,80.53
TRAIN_2280,RSeTGT,A사,0,AWD,0,No,Pre-Owned,,170558,94.04
TRAIN_2281,Niro,K사,0,AWD,1,No,Pre-Owned,46.0,123693,27.35
TRAIN_2282,iX,B사,0,RWD,8,No,Brand New,,8096,80.02
TRAIN_2283,i5,B사,0,RWD,2,No,Pre-Owned,63.56,104605,62.45
TRAIN_2284,MY,T사,0,AWD,8,No,Brand New,90.0,2340,74.91
TRAIN_2285,TayGTS,P사,0,AWD,2,Yes,Pre-Owned,73.11,99506,155.97
TRAIN_2286,Tay,P사,0,AWD,2,No,Pre-Owned,61.994,192235,118.57
TRAIN_2287,ID4,V사,0,AWD,7,No,Brand New,,1881,34.48
TRAIN_2288,iX,B사,0,AWD,8,No,Brand New,90.0,3507,80.35
TRAIN_2289,iX,B사,0,RWD,8,Yes,Brand New,,8342,78.92
TRAIN_2290,i5,B사,2,AWD,6,No,Nearly New,74.834,26645,64.94
TRAIN_2291,Niro,K사,0,FWD,4,Yes,Pre-Owned,50.096,186337,27.22
TRAIN_2292,EV6,K사,0,FWD,9,No,Brand New,,1512,41.56
TRAIN_2293,eT,A사,0,AWD,4,No,Nearly New,,17274,73.48
TRAIN_2294,RSeTGT,A사,2,AWD,6,No,Nearly New,,49363,99.0
TRAIN_2295,MY,T사,0,AWD,8,No,Brand New,,9984,75.11
TRAIN_2296,TayGTS,P사,0,AWD,2,No,Pre-Owned,70.185,162961,156.19
TRAIN_2297,ID4,V사,0,AWD,2,No,Pre-Owned,60.272,90764,39.81
TRAIN_2298,i5,B사,1,RWD,5,No,Nearly New,71.841,33328,60.28
TRAIN_2299,TayCT,P사,0,AWD,2,No,Brand New,,4046,130.48
TRAIN_2300,Soul,K사,1,AWD,7,No,Nearly New,56.623,24502,23.72
TRAIN_2301,ION5,H사,0,AWD,1,Yes,Pre-Owned,53.602,89255,34.28
TRAIN_2302,TayCT,P사,0,AWD,2,No,Brand New,,6767,120.18
TRAIN_2303,TayCT,P사,0,AWD,2,No,Pre-Owned,76.093,148254,128.88
TRAIN_2304,ID4,V사,0,AWD,7,No,Brand New,90.0,8178,33.3
TRAIN_2305,KNE,H사,0,FWD,2,No,Pre-Owned,68.488,178942,28.28
TRAIN_2306,i5,B사,0,RWD,1,No,Pre-Owned,61.018,158866,63.44
TRAIN_2307,Soul,K사,0,AWD,4,No,Pre-Owned,50.096,69916,24.09
TRAIN_2308,TayCT,P사,0,AWD,2,No,Brand New,,6318,130.52
TRAIN_2309,MS,T사,0,AWD,3,Yes,Nearly New,,46360,82.62
TRAIN_2310,M3,T사,0,RWD,7,No,Brand New,,1285,46.43
TRAIN_2311,i5,B사,0,RWD,0,No,Pre-Owned,56.234,136401,60.21
TRAIN_2312,Soul,K사,1,AWD,7,No,Nearly New,56.623,11563,22.81
TRAIN_2313,Niro,K사,0,FWD,5,No,Nearly New,56.0,23536,28.13
TRAIN_2314,iX,B사,0,AWD,8,No,Brand New,,2228,80.36
TRAIN_2315,RSeTGT,A사,0,AWD,2,No,Pre-Owned,,190806,97.08
TRAIN_2316,ION5,H사,0,AWD,1,No,Pre-Owned,53.602,106730,34.19
TRAIN_2317,eT,A사,0,AWD,7,No,Brand New,91.2,1587,64.88
TRAIN_2318,MS,T사,0,AWD,8,No,Brand New,99.8,1475,63.17
TRAIN_2319,iX,B사,0,RWD,7,No,Brand New,,4913,80.73
TRAIN_2320,MX,T사,2,AWD,6,No,Nearly New,92.16,44898,84.97
TRAIN_2321,ION5,H사,0,AWD,9,Yes,Brand New,,1342,35.78
TRAIN_2322,TayGTS,P사,0,AWD,2,No,Brand New,,7043,160.0
TRAIN_2323,KNE,H사,0,FWD,4,No,Pre-Owned,68.488,104322,27.37
TRAIN_2324,TayGTS,P사,0,AWD,2,No,Brand New,93.4,1158,160.35
TRAIN_2325,RSeTGT,A사,0,AWD,0,No,Pre-Owned,,89443,94.14
TRAIN_2326,iX,B사,0,RWD,8,No,Brand New,,4123,79.55
TRAIN_2327,MY,T사,0,AWD,7,No,Brand New,,2084,64.38
TRAIN_2328,eT,A사,1,AWD,5,No,Nearly New,84.05,36640,74.4
TRAIN_2329,eT,A사,1,AWD,5,No,Nearly New,,15539,73.74
TRAIN_2330,KNE,H사,0,FWD,10,No,Brand New,,3773,21.91
TRAIN_2331,MX,T사,0,AWD,2,No,Pre-Owned,,77759,91.33
TRAIN_2332,RSeTGT,A사,2,AWD,6,No,Nearly New,,15810,99.07
TRAIN_2333,eT,A사,0,AWD,0,No,Pre-Owned,68.532,136519,70.25
TRAIN_2334,TayGTS,P사,0,AWD,2,No,Pre-Owned,73.11,134662,155.8
TRAIN_2335,i5,B사,0,RWD,0,No,Pre-Owned,56.234,176146,60.05
TRAIN_2336,KNE,H사,0,FWD,10,No,Brand New,,8295,20.72
TRAIN_2337,ION5,H사,0,AWD,10,No,Brand New,90.0,2461,35.31
TRAIN_2338,TayGTS,P사,0,AWD,2,No,Brand New,,141,160.17
TRAIN_2339,Tay,P사,0,AWD,2,No,Brand New,,8050,103.77
TRAIN_2340,EV6,K사,0,FWD,10,No,Brand New,90.0,9476,48.96
TRAIN_2341,i3,B사,1,RWD,5,No,Nearly New,56.0,45935,23.93
TRAIN_2342,iX,B사,0,RWD,8,No,Brand New,,7620,80.29
TRAIN_2343,KNE,H사,0,FWD,10,No,Brand New,,8501,22.29
TRAIN_2344,KNE,H사,0,FWD,5,Yes,Nearly New,68.488,31844,28.45
TRAIN_2345,IONIQ,H사,2,FWD,3,No,Nearly New,55.98,57095,26.39
TRAIN_2346,Tay,P사,0,AWD,2,No,Pre-Owned,54.849,181367,114.95
TRAIN_2347,ION5,H사,1,AWD,7,No,Nearly New,68.479,46831,35.0
TRAIN_2348,i5,B사,0,RWD,0,No,Pre-Owned,56.234,126294,60.43
TRAIN_2349,MY,T사,0,AWD,8,No,Brand New,,9657,75.08
TRAIN_2350,Tay,P사,0,AWD,2,No,Pre-Owned,59.515,54431,118.86
TRAIN_2351,IONIQ,H사,1,FWD,1,No,Pre-Owned,66.27,59998,23.34
TRAIN_2352,TayGTS,P사,1,AWD,1,No,Nearly New,82.634,36169,159.5
TRAIN_2353,iX,B사,0,AWD,7,No,Brand New,90.0,4735,79.32
TRAIN_2354,ION5,H사,0,AWD,10,No,Brand New,,113,35.28
TRAIN_2355,TayGTS,P사,0,AWD,2,No,Brand New,93.4,5238,160.78
TRAIN_2356,M3,T사,0,RWD,4,No,Nearly New,63.701,38758,53.97
TRAIN_2357,ION5,H사,0,AWD,3,No,Pre-Owned,58.162,121752,34.22
TRAIN_2358,TayGTS,P사,0,AWD,2,Yes,Nearly New,,49024,159.74
TRAIN_2359,Soul,K사,2,AWD,8,No,Nearly New,58.982,11159,23.02
TRAIN_2360,Q4eT,A사,0,AWD,7,No,Brand New,,6687,59.39
TRAIN_2361,EV6,K사,0,FWD,9,No,Brand New,90.0,8648,39.9
TRAIN_2362,TayGTS,P사,0,AWD,2,No,Brand New,93.4,9249,160.0
TRAIN_2363,eT,A사,0,AWD,8,No,Brand New,95.0,2827,59.61
TRAIN_2364,RSeTGT,A사,0,AWD,0,No,Pre-Owned,78.227,192375,94.0
TRAIN_2365,ID4,V사,0,AWD,7,No,Brand New,,1970,34.57
TRAIN_2366,IONIQ,H사,0,FWD,1,No,Pre-Owned,,57374,12.09
TRAIN_2367,ID4,V사,2,AWD,6,Yes,Nearly New,70.963,13917,36.65
TRAIN_2368,i5,B사,0,RWD,7,No,Brand New,,7414,64.7
TRAIN_2369,iX,B사,0,RWD,7,Yes,Brand New,,4029,80.88
TRAIN_2370,Tay,P사,0,AWD,2,No,Pre-Owned,59.515,133697,118.81
